facility_code,issue_info,facility_name,patient_name,tel_num,patient_ssn,fax_num,disease_code,doctor_name,license_type,license_no,med_name_1,med_name_2,med_name_3,med_name_4,med_name_5,med_name_6,med_name_7,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,dose_7,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,days_1,days_2,days_3,days_4,days_5,days_6,days_7,med_usage,inject_in,inject_out,inject_name_1,inject_dose_1,inject_freq_1,inject_days_1,inject_name_2,inject_dose_2,inject_freq_2,inject_days_2,inject_name_3,inject_dose_3,inject_freq_3,inject_days_3,pharmacy_note,copay_code,valid_period,dispense_facility,change_note,pharmacist_name,dispense_amount,dispense_date
99765056,2024년 12월 21일 - 제 6942 호,목포중앙의원,황태민,061-888-9999,910506-1407303,061-888-9990,J18.9,강현준,치과의사,제 30252 호,아스피린정100mg,돔페리돈정10mg,레보플록사신정500mg,오메프라졸캡슐20mg,펙소페나딘정120mg,,,1정,1정,1정,1캡슐,1정,,,1회,3회,1회,1회,1회,,,5일,5일,5일,5일,5일,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
24577064,2025년 03월 13일 - 제 1394 호,울산바른의원,박하은,052-890-1234,791224-1391062,052-890-1235,R05,고서윤,한의사,제 80597 호,레보플록사신정500mg,독시사이클린캡슐100mg,로라타딘정10mg,프레드니솔론정5mg,로사르탄정50mg,이부프로펜정400mg,,1정,1캡슐,1정,1정,1정,1정,,1회,2회,1회,3회,1회,3회,,7일,7일,7일,7일,7일,7일,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 7 )일간,,,,,
84424196,2024년 09월 06일 - 제 229 호,수원메디컬의원,안준서,031-222-3333,820410-1577612,031-222-3334,K29.7,최도윤,의사,제 51186 호,로사르탄정50mg,오메프라졸캡슐20mg,아목시실린캡슐250mg,아스피린정100mg,모사프리드정5mg,로라타딘정10mg,시메티딘정400mg,1정,1캡슐,1캡슐,1정,1정,1정,1정,1회,1회,3회,1회,3회,1회,2회,3일,3일,3일,3일,3일,3일,3일,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,,,,,냉장보관,2,발급일부터 ( 3 )일간,,,,,
68406088,2024년 07월 09일 - 제 8905 호,인천중앙의원,최지우,032-567-8901,981008-2638420,032-567-8902,J03.9,오승현,의사,제 56337 호,메트포르민정500mg,로사르탄정50mg,돔페리돈정10mg,판토프라졸정40mg,,,,1정,1정,1정,1정,,,,2회,1회,3회,1회,,,,1일,1일,1일,1일,,,,아침식후,[✓]원 내 조제,[  ]원 외 처방,비타민C주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,,,,,빛을 피해 보관,1,발급일부터 ( 3 )일간,,,,,
80913858,2024년 11월 02일 - 제 8511 호,안산연세의원,심성준,031-444-5555,800208-1653445,031-444-5556,B34.9,고승현,치과의사,제 79499 호,아스피린정100mg,클래리스로마이신정250mg,오메프라졸캡슐20mg,,,,,1정,1정,1캡슐,,,,,1회,2회,1회,,,,,3일,3일,3일,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,6,발급일부터 ( 14 )일간,,,,,
66174034,2024년 08월 10일 - 제 5971 호,대구미래의원,신서준,053-789-0123,900125-1388201,053-789-0124,E11.9,황민준,의사,제 81365 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 7 )일간,,,,,
81733775,2025년 04월 05일 - 제 3241 호,창원성심의원,한지훈,055-555-6666,611114-2385299,055-555-6667,J18.9,홍준혁,치과의사,제 31484 호,오메프라졸캡슐20mg,시메티딘정400mg,아스피린정100mg,,,,,1캡슐,1정,1정,,,,,1회,2회,1회,,,,,1일,1일,1일,,,,,매식간,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,,2,발급일부터 ( 30 )일간,,,,,
77483260,2025년 05월 20일 - 제 2361 호,광주한마음의원,김하린,062-456-7890,800615-1668538,062-456-7891,Z00.0,윤채원,의사,제 35897 호,암로디핀정10mg,클래리스로마이신정250mg,,,,,,1정,1정,,,,,,1회,2회,,,,,,7일,7일,,,,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,비타민B12주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 14 )일간,,,,,
13529185,2024년 12월 18일 - 제 7746 호,청주오즈코딩의원,송지호,043-123-4567,690515-1478910,043-123-4568,B34.9,조지민,한의사,제 97199 호,시메티딘정400mg,암로디핀정5mg,아목시실린캡슐250mg,펙소페나딘정120mg,레보세티리진정5mg,,,1정,1정,1캡슐,1정,1정,,,2회,1회,3회,1회,1회,,,2일,2일,2일,2일,2일,,,자기전,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,,,냉장보관,1,발급일부터 ( 30 )일간,,,,,
70157385,2025년 05월 07일 - 제 2893 호,전주사랑의원,홍준우,063-901-2345,860904-2736718,063-901-2346,J45.9,고민호,한의사,제 95861 호,아스피린정100mg,글리메피리드정2mg,로사르탄정50mg,,,,,1정,1정,1정,,,,,1회,1회,1회,,,,,2일,2일,2일,,,,,매식간,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 30 )일간,,,,,
12634804,2024년 06월 14일 - 제 3821 호,울산바른의원,박성준,052-890-1234,850421-2806220,052-890-1235,K21.0,장지현,치과의사,제 91321 호,타이레놀정500밀리그램,암로디핀정10mg,글리메피리드정2mg,메트포르민정500mg,,,,1정,1정,1정,1정,,,,3회,1회,1회,2회,,,,30일,30일,30일,30일,,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,,,,,,,,,냉장보관,4,발급일부터 ( 30 )일간,,,,,
61225580,2025년 08월 20일 - 제 1229 호,울산바른의원,황재원,052-890-1234,590219-2724077,052-890-1235,B34.9,오하린,치과의사,제 65725 호,타이레놀정500밀리그램,트리메부틴정100mg,메트포르민정500mg,,,,,1정,1정,1정,,,,,2회,3회,2회,,,,,7일,7일,7일,,,,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
72643637,2024년 07월 18일 - 제 7695 호,수원365의원,전현준,031-678-9012,590704-2868039,031-678-9013,J18.9,안준서,치과의사,제 15971 호,메트포르민정500mg,로사르탄정50mg,로라타딘정10mg,,,,,1정,1정,1정,,,,,2회,1회,1회,,,,,1일,1일,1일,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,케토롤락주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,,6,발급일부터 ( 14 )일간,,,,,
80183598,2025년 05월 09일 - 제 5484 호,강릉동인의원,윤다은,033-999-0000,850507-2737698,033-999-0001,K92.1,정주원,치과의사,제 48776 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
71023915,2025년 08월 10일 - 제 7711 호,수원메디컬의원,임서연,031-222-3333,880105-1440221,031-222-3334,J31.0,홍하영,의사,제 96955 호,이부프로펜정400mg,클로르페니라민정4mg,암로디핀정5mg,메트포르민정500mg,덱사메타손정0.5mg,로사르탄정50mg,,1정,1정,1정,1정,1정,1정,,2회,3회,1회,2회,3회,1회,,2일,2일,2일,2일,2일,2일,,매식전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 30 )일간,,,,,
17246965,2025년 01월 15일 - 제 4258 호,전주사랑의원,오예린,063-901-2345,531127-2653008,063-901-2346,K59.0,문민호,의사,제 44248 호,아스피린정100mg,글리메피리드정2mg,메트포르민정1000mg,,,,,1정,1정,1정,,,,,1회,1회,2회,,,,,3일,3일,3일,,,,,매식후,[✓]원 내 조제,[  ]원 외 처방,덱사메타손주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,,1,발급일부터 ( 3 )일간,,,,,
66493302,2024년 10월 17일 - 제 6806 호,전주사랑의원,심민재,063-901-2345,550509-2167744,063-901-2346,K35.9,고예린,한의사,제 77604 호,시메티딘정400mg,로사르탄정50mg,,,,,,1정,1정,,,,,,2회,1회,,,,,,5일,5일,,,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,트라넥삼산주사,1앰플,1회,1일,,,,,,,,,,4,발급일부터 ( 14 )일간,,,,,
30062605,2025년 09월 06일 - 제 4334 호,서울내과의원,허유진,02-1234-5678,640427-2219780,02-1234-5679,K59.0,송유진,한의사,제 74945 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 3 )일간,,,,,
57221554,2024년 12월 08일 - 제 3324 호,대전연세의원,이태민,042-345-6789,621014-2783989,042-345-6780,I10,최수빈,한의사,제 27909 호,아스피린정100mg,메트포르민정500mg,암로디핀정10mg,시메티딘정400mg,,,,1정,1정,1정,1정,,,,1회,2회,1회,2회,,,,30일,30일,30일,30일,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,비타민C주사,1앰플,1회,1일,,,,,,,,,냉장보관,5,발급일부터 ( 30 )일간,,,,,
63267225,2025년 02월 15일 - 제 7800 호,제주한라의원,손다은,064-123-4567,550802-1905733,064-123-4568,I10,홍승현,의사,제 43791 호,레보세티리진정5mg,타이레놀정500밀리그램,아지스로마이신정250mg,세팔렉신캡슐500mg,클로르페니라민정4mg,로사르탄정50mg,,1정,1정,1정,1캡슐,1정,1정,,1회,2회,1회,3회,3회,1회,,14일,14일,14일,14일,14일,14일,,매식간,[✓]원 내 조제,[  ]원 외 처방,비타민C주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
37328493,2024년 09월 12일 - 제 793 호,청주오즈코딩의원,신준우,043-123-4567,910721-2460757,043-123-4568,J20.9,최미래,한의사,제 18784 호,펙소페나딘정120mg,트리메부틴정100mg,시메티딘정400mg,레보세티리진정5mg,암로디핀정10mg,,,1정,1정,1정,1정,1정,,,1회,3회,2회,1회,1회,,,7일,7일,7일,7일,7일,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,,3,발급일부터 ( 7 )일간,,,,,
30541462,2025년 08월 16일 - 제 6386 호,세종스마일의원,전예은,044-777-8888,500711-1296387,044-777-8889,L23.9,홍지훈,의사,제 68457 호,클래리스로마이신정250mg,프레드니솔론정5mg,메트포르민정500mg,모사프리드정5mg,레보플록사신정500mg,세티리진정10mg,로사르탄정50mg,1정,1정,1정,1정,1정,1정,1정,2회,1회,2회,3회,1회,1회,1회,7일,7일,7일,7일,7일,7일,7일,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,,발급일부터 ( 30 )일간,,,,,
42776476,2024년 01월 30일 - 제 7097 호,강릉동인의원,배수아,033-999-0000,801224-1380074,033-999-0001,J20.9,정도윤,치과의사,제 18320 호,글리메피리드정2mg,오메프라졸캡슐20mg,메트포르민정1000mg,,,,,1정,1캡슐,1정,,,,,1회,1회,2회,,,,,2일,2일,2일,,,,,자기전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,3,발급일부터 ( 7 )일간,,,,,
89055184,2025년 03월 15일 - 제 2994 호,안산연세의원,한현수,031-444-5555,610220-1448262,031-444-5556,B34.9,장지현,의사,제 26791 호,독시사이클린캡슐100mg,레보플록사신정500mg,,,,,,1캡슐,1정,,,,,,1회,1회,,,,,,5일,5일,,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,온단세트론주사,1앰플,1회,1일,,,,,,,,,,1,발급일부터 ( 14 )일간,,,,,
63796423,2024년 05월 23일 - 제 349 호,부산가정의학과,안혜린,051-234-5678,550123-2879747,051-234-5679,N39.0,이지민,치과의사,제 61879 호,클로르페니라민정4mg,,,,,,,1정,,,,,,,3회,,,,,,,7일,,,,,,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 7 )일간,,,,,
78449857,2025년 01월 28일 - 제 1556 호,제주한라의원,서서현,064-123-4567,570906-1265178,064-123-4568,F41.1,송주원,한의사,제 57541 호,타이레놀정500밀리그램,메트포르민정1000mg,로사르탄정50mg,아목시실린캡슐500mg,펙소페나딘정120mg,글리메피리드정2mg,,1정,1정,1정,1캡슐,1정,1정,,2회,2회,1회,3회,1회,1회,,14일,14일,14일,14일,14일,14일,,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,,,,,,,,,,3,발급일부터 ( 14 )일간,,,,,
80693093,2025년 06월 25일 - 제 4654 호,세종스마일의원,배준우,044-777-8888,741127-2510089,044-777-8889,K92.1,홍미래,한의사,제 13780 호,세티리진정10mg,,,,,,,1정,,,,,,,1회,,,,,,,3일,,,,,,,자기전,[  ]원 내 조제,[✓]원 외 처방,케토롤락주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,2,발급일부터 ( 3 )일간,,,,,
82068711,2024년 07월 29일 - 제 5682 호,강릉동인의원,양지수,033-999-0000,630512-2503204,033-999-0001,J18.9,최서현,의사,제 52810 호,펙소페나딘정120mg,타이레놀정500밀리그램,트리메부틴정100mg,세팔렉신캡슐500mg,로라타딘정10mg,프레드니솔론정5mg,,1정,1정,1정,1캡슐,1정,1정,,2회,2회,3회,3회,1회,3회,,7일,7일,7일,7일,7일,7일,,매식후,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,냉장보관,6,발급일부터 ( 3 )일간,,,,,
15103102,2024년 08월 15일 - 제 2792 호,천안보훈의원,박재원,041-666-7777,550508-1902622,041-666-7778,Z00.0,조서연,의사,제 37698 호,로라타딘정10mg,트리메부틴정100mg,펙소페나딘정120mg,,,,,1정,1정,1정,,,,,1회,3회,1회,,,,,30일,30일,30일,,,,,아침공복,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 14 )일간,,,,,
77111751,2025년 09월 10일 - 제 7911 호,부산가정의학과,배하영,051-234-5678,581207-2644111,051-234-5679,I10,정성민,한의사,제 16231 호,아목시실린캡슐500mg,아목시실린캡슐250mg,클래리스로마이신정250mg,펙소페나딘정120mg,메트포르민정500mg,세팔렉신캡슐500mg,,1캡슐,1캡슐,1정,1정,1정,1캡슐,,3회,3회,2회,1회,2회,3회,,2일,2일,2일,2일,2일,2일,,매식간,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
86580619,2025년 11월 30일 - 제 4662 호,강릉동인의원,조현우,033-999-0000,740115-1678683,033-999-0001,N39.0,서하은,의사,제 53235 호,나프록센정250mg,타이레놀정500밀리그램,모사프리드정5mg,트리메부틴정100mg,로사르탄정50mg,아목시실린캡슐500mg,,1정,1정,1정,1정,1정,1캡슐,,3회,2회,3회,3회,1회,3회,,14일,14일,14일,14일,14일,14일,,취침전,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,2,발급일부터 ( 30 )일간,,,,,
71310420,2024년 01월 29일 - 제 5963 호,천안보훈의원,양태양,041-666-7777,760720-1236116,041-666-7778,Z00.0,황민호,의사,제 11615 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,,,,,,,,,냉장보관,3,발급일부터 ( 14 )일간,,,,,
19187915,2025년 03월 21일 - 제 4703 호,인천중앙의원,오준서,032-567-8901,930904-1769460,032-567-8902,B34.9,양현준,치과의사,제 22298 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,냉장보관,4,발급일부터 ( 14 )일간,,,,,
73893785,2025년 07월 30일 - 제 6344 호,울산바른의원,강지우,052-890-1234,890421-2911458,052-890-1235,J20.9,권하준,한의사,제 60457 호,암로디핀정5mg,레보플록사신정500mg,모사프리드정5mg,아지스로마이신정250mg,아목시실린캡슐500mg,,,1정,1정,1정,1정,1캡슐,,,1회,1회,3회,1회,3회,,,3일,3일,3일,3일,3일,,,취침전,[✓]원 내 조제,[  ]원 외 처방,케토롤락주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,온단세트론주사,1앰플,1회,1일,,5,발급일부터 ( 7 )일간,,,,,
51050249,2024년 08월 11일 - 제 6741 호,강릉동인의원,심태민,033-999-0000,981202-1631232,033-999-0001,B34.9,김준혁,치과의사,제 32201 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 14 )일간,,,,,
76612457,2025년 08월 22일 - 제 7819 호,창원성심의원,손태민,055-555-6666,680817-2920210,055-555-6667,J03.9,권민서,치과의사,제 23449 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
58438387,2024년 04월 11일 - 제 8418 호,울산바른의원,홍현수,052-890-1234,980712-2573133,052-890-1235,F41.1,이지호,의사,제 17451 호,독시사이클린캡슐100mg,클래리스로마이신정250mg,아지스로마이신정250mg,메트포르민정1000mg,로라타딘정10mg,판토프라졸정40mg,메트포르민정500mg,1캡슐,1정,1정,1정,1정,1정,1정,1회,2회,1회,2회,1회,1회,2회,7일,7일,7일,7일,7일,7일,7일,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
52833438,2024년 10월 29일 - 제 8255 호,강릉동인의원,고하린,033-999-0000,810309-2159096,033-999-0001,J18.9,문예린,의사,제 39397 호,독시사이클린캡슐100mg,아목시실린캡슐250mg,레보플록사신정500mg,,,,,1캡슐,1캡슐,1정,,,,,2회,3회,1회,,,,,14일,14일,14일,,,,,아침식후,[✓]원 내 조제,[  ]원 외 처방,비타민B12주사,1앰플,1회,1일,,,,,,,,,,5,발급일부터 ( 14 )일간,,,,,
76456480,2024년 01월 01일 - 제 7367 호,목포중앙의원,임지민,061-888-9999,920803-1685615,061-888-9990,N39.0,이미래,의사,제 23303 호,로사르탄정50mg,아목시실린캡슐250mg,레보플록사신정500mg,,,,,1정,1캡슐,1정,,,,,1회,3회,1회,,,,,1일,1일,1일,,,,,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,비타민C주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,빛을 피해 보관,3,발급일부터 ( 7 )일간,,,,,
28505913,2025년 12월 23일 - 제 7261 호,제주한라의원,류지현,064-123-4567,790521-2380489,064-123-4568,F41.1,오소연,치과의사,제 60090 호,판토프라졸정40mg,레보세티리진정5mg,덱사메타손정0.5mg,아목시실린캡슐500mg,펙소페나딘정120mg,,,1정,1정,1정,1캡슐,1정,,,1회,1회,3회,3회,1회,,,7일,7일,7일,7일,7일,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,3,발급일부터 ( 7 )일간,,,,,
39077348,2024년 06월 29일 - 제 9882 호,서울내과의원,심재원,02-1234-5678,810620-1974067,02-1234-5679,K29.7,홍다현,치과의사,제 79905 호,아목시실린캡슐500mg,로사르탄정50mg,레보세티리진정5mg,덱사메타손정0.5mg,메트포르민정1000mg,프레드니솔론정5mg,,1캡슐,1정,1정,1정,1정,1정,,3회,1회,1회,3회,2회,1회,,7일,7일,7일,7일,7일,7일,,매식간,[✓]원 내 조제,[  ]원 외 처방,덱사메타손주사,1앰플,1회,1일,,,,,,,,,빛을 피해 보관,5,발급일부터 ( 14 )일간,,,,,
56494868,2025년 01월 09일 - 제 8948 호,대전선병원의원,임다은,042-111-2222,710726-1560745,042-111-2223,L23.9,최도윤,의사,제 62944 호,아목시실린캡슐250mg,펙소페나딘정120mg,시메티딘정400mg,로사르탄정50mg,세팔렉신캡슐500mg,세티리진정10mg,,1캡슐,1정,1정,1정,1캡슐,1정,,3회,1회,2회,1회,3회,1회,,5일,5일,5일,5일,5일,5일,,매식전,[✓]원 내 조제,[  ]원 외 처방,생리식염수주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,1,발급일부터 ( 3 )일간,,,,,
34671444,2024년 08월 20일 - 제 7246 호,울산바른의원,정지수,052-890-1234,500517-1686453,052-890-1235,J20.9,이현수,의사,제 53187 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,4,발급일부터 ( 3 )일간,,,,,
97269645,2025년 05월 04일 - 제 336 호,세종스마일의원,권준우,044-777-8888,680624-2588265,044-777-8889,K92.1,홍태양,한의사,제 96006 호,메트포르민정1000mg,타이레놀정500밀리그램,세팔렉신캡슐500mg,,,,,1정,1정,1캡슐,,,,,2회,3회,3회,,,,,1일,1일,1일,,,,,아침저녁식후,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,,,,,,2,발급일부터 ( 7 )일간,,,,,
